lead_id,phone_number,full_name,created_at,campaign_id,post_id,landing_page,product_interest,region,branch,need_type,lead_status,lead_segment,utm_medium
WEB-03982,0951034704,Khách hàng 3982,1787149980,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Tư vấn sản phẩm,won,warm,referral
WEB-03374,0918373349,Khách hàng 3374,1787220600,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Hỗ trợ hồ sơ,consulted,nurture,referral
WEB-02687,0922824103,Khách hàng 2687,1787255520,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,contacting,warm,referral
WEB-03541,0913347770,Khách hàng 3541,1787302020,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Hỏi ưu đãi,new,low_priority,referral
WEB-00651,0924040078,Khách hàng 0651,1787320320,CMP-2026-Q3,P-Q3-08,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Đà Nẵng,Hỗ trợ hồ sơ,submitted,warm,referral
WEB-03097,0961263742,Khách hàng 3097,1787333280,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Hỗ trợ hồ sơ,won,hot,cpc
WEB-03845,0915002097,Khách hàng 3845,1787401020,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Đà Nẵng,Tư vấn sản phẩm,new,nurture,referral
WEB-00676,0999743623,Khách hàng 0676,1787406960,CMP-2026-Q3,P-Q3-09,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,new,hot,organic
WEB-02761,0979765862,Khách hàng 2761,1787407620,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Mở mới,contacting,low_priority,email
WEB-02692,0945268198,Khách hàng 2692,1787492400,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Cần Thơ,Tư vấn sản phẩm,contacting,warm,organic
WEB-00650,0916934225,Khách hàng 0650,1787492820,CMP-2026-Q3,P-Q3-08,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Đà Nẵng,Hỗ trợ hồ sơ,contacting,hot,email
WEB-03670,0995823773,Khách hàng 3670,1787506800,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Bắc Ninh,Mở mới,new,low_priority,organic
WEB-00655,0946414799,Khách hàng 0655,1787517300,CMP-2026-Q3,P-Q3-08,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,new,hot,email
WEB-00628,0968385107,Khách hàng 0628,1787518200,CMP-2026-Q3,P-Q3-06,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,contacting,warm,cpc
WEB-02590,0981505228,Khách hàng 2590,1787598840,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Cầu Giấy,So sánh sản phẩm,new,hot,referral
WEB-03617,0904196620,Khách hàng 3617,1787654520,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Bắc Ninh,Tư vấn sản phẩm,new,nurture,cpc
WEB-03337,0990923272,Khách hàng 3337,1787669520,CMP-2026-Q3,,/lp/cmp-2026-q3,Vay mua nhà,Miền Nam,CN TP.HCM - Quận 1,Hỗ trợ hồ sơ,submitted,warm,cpc
WEB-03347,0909235041,Khách hàng 3347,1787680680,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Hỏi ưu đãi,consulted,low_priority,email
WEB-05628,0932290572,Khách hàng 3690,1787701260,CMP-2026-Q3,,/lp/cmp-2026-q3,Thẻ tín dụng hoàn tiền,Miền Bắc,CN Bắc Ninh,Hỗ trợ hồ sơ,consulted,warm,referral
WEB-02683,0992405908,Khách hàng 2683,1787742120,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Hỗ trợ hồ sơ,contacting,warm,referral
WEB-03302,0998029173,Khách hàng 3302,1787747640,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hải Phòng,Tư vấn sản phẩm,submitted,warm,cpc
WEB-00653,0966796618,Khách hàng 0653,1787767920,CMP-2026-Q3,P-Q3-08,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,contacting,hot,referral
WEB-02987,0953949393,Khách hàng 2987,1787817840,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Mở mới,contacting,hot,cpc
WEB-03413,0959960786,Khách hàng 3413,1787820960,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Nha Trang,Tư vấn sản phẩm,submitted,nurture,cpc
WEB-03644,0917990627,Khách hàng 3644,1787860500,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Bắc Ninh,Tư vấn sản phẩm,contacting,nurture,email
WEB-03931,0928590918,Khách hàng 3931,1787921100,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Hỏi ưu đãi,new,low_priority,email
WEB-03559,0954176896,Khách hàng 3559,1787939700,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Cần Thơ,Mở mới,new,warm,cpc
WEB-03782,0938683080,Khách hàng 3782,1788001680,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Hỏi ưu đãi,new,hot,email
WEB-00686,0916486397,Khách hàng 0686,1788026520,CMP-2026-Q3,P-Q3-09,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Mở mới,submitted,hot,referral
WEB-02865,0994159848,Khách hàng 2865,1788103500,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Huế,Tư vấn sản phẩm,unreachable,low_priority,email
WEB-02609,0968825075,Khách hàng 2609,1788116820,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,consulted,hot,organic
WEB-03940,0904600057,Khách hàng 3940,1788176880,CMP-2026-Q3,,/lp/cmp-2026-q3,Thẻ tín dụng hoàn tiền,Miền Nam,CN Cần Thơ,Hỗ trợ hồ sơ,new,hot,referral
WEB-03434,0964051231,Khách hàng 3434,1788201780,CMP-2026-Q3,,/lp/cmp-2026-q3,Tài khoản lương,Miền Trung,CN Đà Nẵng,Hỗ trợ hồ sơ,won,nurture,cpc
WEB-03823,0910885509,Khách hàng 3823,1788254820,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Cần Thơ,So sánh sản phẩm,contacting,nurture,organic
WEB-03901,0987654994,Khách hàng 3901,1788259140,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,submitted,hot,email
WEB-03793,0947203420,Khách hàng 3793,1788259320,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,won,nurture,email
WEB-02600,0947778941,Khách hàng 2600,1788270960,CMP-2026-Q3,,/lp/cmp-2026-q3,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,consulted,nurture,referral
WEB-02953,0907636039,Khách hàng 2953,1788273660,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hải Phòng,Hỗ trợ hồ sơ,consulted,warm,organic
WEB-02655,0937648286,Khách hàng 2655,1788289500,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Tư vấn sản phẩm,won,nurture,referral
WEB-03589,0903283671,Khách hàng 3589,1788291180,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Mở mới,new,nurture,referral
WEB-03108,0981909189,Khách hàng 3108,1788357360,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Cần Thơ,Mở mới,won,low_priority,cpc
WEB-00688,0927769775,Khách hàng 0688,1788424560,CMP-2026-Q3,P-Q3-09,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Hỏi ưu đãi,new,nurture,referral
WEB-00671,0909770835,Khách hàng 0671,1788547140,CMP-2026-Q3,P-Q3-09,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,contacting,hot,email
WEB-03015,0981147407,Khách hàng 3015,1788686160,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,So sánh sản phẩm,new,hot,email
WEB-00707,0997892821,Khách hàng 0707,1788724260,CMP-2026-Q3,P-Q3-10,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Hỗ trợ hồ sơ,submitted,hot,referral
WEB-02546,0986946014,Khách hàng 2546,1788725400,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Hỗ trợ hồ sơ,contacting,warm,referral
WEB-00679,0953492702,Khách hàng 0679,1788765300,CMP-2026-Q3,P-Q3-09,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Huế,So sánh sản phẩm,contacting,hot,cpc
WEB-03107,0900821065,Khách hàng 3107,1788782700,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,won,hot,referral
WEB-03217,0961728290,Khách hàng 3217,1788785220,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Tư vấn sản phẩm,submitted,warm,email
WEB-03650,0917423345,Khách hàng 3650,1788788820,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Tư vấn sản phẩm,new,warm,email
WEB-03110,0938856836,Khách hàng 3110,1788790380,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Bắc Ninh,Mở mới,submitted,nurture,organic
WEB-02964,0919572610,Khách hàng 2964,1788795540,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,new,hot,referral
WEB-00739,0955670160,Khách hàng 0739,1788966960,CMP-2026-Q3,P-Q3-13,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Huế,Hỗ trợ hồ sơ,new,nurture,organic
WEB-03473,0943663566,Khách hàng 3473,1788969960,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Cần Thơ,Tư vấn sản phẩm,new,warm,cpc
WEB-00721,0945740863,Khách hàng 0721,1788988320,CMP-2026-Q3,P-Q3-12,/lp/cmp-2026-q3,Vay mua nhà,Miền Nam,CN Cần Thơ,Mở mới,consulted,hot,organic
WEB-00702,0938223055,Khách hàng 0702,1789045560,CMP-2026-Q3,P-Q3-10,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Cần Thơ,Mở mới,contacting,hot,cpc
WEB-00709,0945935929,Khách hàng 0709,1789056900,CMP-2026-Q3,P-Q3-11,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Bắc Ninh,Hỏi ưu đãi,contacting,hot,email
WEB-00694,0910981795,Khách hàng 0694,1789071420,CMP-2026-Q3,P-Q3-09,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,unreachable,warm,referral
WEB-02781,0937095142,Khách hàng 2781,1789115700,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,unreachable,warm,email
WEB-00706,0966332942,Khách hàng 0706,1789215180,CMP-2026-Q3,P-Q3-10,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Đà Nẵng,Mở mới,consulted,warm,cpc
WEB-00740,0941798626,Khách hàng 0740,1789222080,CMP-2026-Q3,P-Q3-13,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,unreachable,low_priority,organic
WEB-00724,0996945158,Khách hàng 0724,1789225380,CMP-2026-Q3,P-Q3-12,/lp/cmp-2026-q3,Thẻ tín dụng hoàn tiền,Miền Nam,CN Bình Dương,Mở mới,unreachable,warm,organic
WEB-03627,0919432967,Khách hàng 3627,1789229460,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Nha Trang,Hỗ trợ hồ sơ,new,warm,cpc
WEB-00703,0962433577,Khách hàng 0703,1789300620,CMP-2026-Q3,P-Q3-10,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Đà Nẵng,Mở mới,won,hot,email
WEB-05540,0948785685,Khách hàng 3673,1789319940,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Nha Trang,Tư vấn sản phẩm,submitted,nurture,organic
WEB-00730,0947241737,Khách hàng 0730,1789333560,CMP-2026-Q3,P-Q3-13,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Hỗ trợ hồ sơ,new,hot,organic
WEB-03585,0950506444,Khách hàng 3585,1789460640,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Tư vấn sản phẩm,contacting,nurture,cpc
WEB-03686,0980488462,Khách hàng 3686,1789555920,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Bắc Ninh,Mở mới,submitted,hot,organic
WEB-03255,0904597478,Khách hàng 3255,1789576920,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,So sánh sản phẩm,contacting,warm,email
WEB-00710,0902270763,Khách hàng 0710,1789586160,CMP-2026-Q3,P-Q3-11,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Mở mới,unreachable,warm,organic
WEB-03704,0918930121,Khách hàng 3704,1789648920,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Bắc Ninh,Mở mới,submitted,low_priority,email
WEB-02955,0934890663,Khách hàng 2955,1789664940,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Cầu Giấy,Tư vấn sản phẩm,new,hot,organic
WEB-05659,0932257678,Khách hàng 3499,1789665180,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,won,nurture,cpc
WEB-00729,0997882419,Khách hàng 0729,1789676220,CMP-2026-Q3,P-Q3-13,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hải Phòng,Mở mới,won,hot,referral
WEB-03189,0942616828,Khách hàng 3189,1789724700,CMP-2026-Q3,,/lp/cmp-2026-q3,Thẻ tín dụng hoàn tiền,Miền Bắc,CN Bắc Ninh,So sánh sản phẩm,contacting,hot,cpc
WEB-03861,0986020168,Khách hàng 3861,1789733520,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Cần Thơ,Hỏi ưu đãi,unreachable,hot,email
WEB-02925,0913936323,Khách hàng 2925,1789756920,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Hỗ trợ hồ sơ,new,warm,organic
WEB-03867,0960984233,Khách hàng 3867,1789762800,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Hỗ trợ hồ sơ,new,nurture,cpc
WEB-02841,0904456268,Khách hàng 2841,1789837380,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Huế,Tư vấn sản phẩm,new,low_priority,cpc
WEB-03711,0991708741,Khách hàng 3711,1789850520,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hải Phòng,So sánh sản phẩm,new,low_priority,organic
WEB-05604,0957244900,Khách hàng 3166,1789898220,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hải Phòng,Hỗ trợ hồ sơ,new,low_priority,cpc
WEB-00770,0998439235,Khách hàng 0770,1789910760,CMP-2026-Q3,P-Q3-14,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,submitted,low_priority,cpc
WEB-03102,0925456841,Khách hàng 3102,1789992120,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Cầu Giấy,Hỗ trợ hồ sơ,submitted,warm,organic
WEB-00716,0933117521,Khách hàng 0716,1789993980,CMP-2026-Q3,P-Q3-11,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Nha Trang,Tư vấn sản phẩm,won,nurture,email
WEB-03024,0986748302,Khách hàng 3024,1789994100,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Mở mới,submitted,nurture,organic
WEB-02698,0950900446,Khách hàng 2698,1790003700,CMP-2026-Q3,,/lp/cmp-2026-q3,Tài khoản lương,Miền Trung,CN Huế,Mở mới,consulted,warm,referral
WEB-03597,0918372470,Khách hàng 3597,1790014020,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Đà Nẵng,Hỏi ưu đãi,contacting,warm,organic
WEB-05559,0972472602,Khách hàng 0747,1790027280,CMP-2026-Q3,P-Q3-14,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Nha Trang,Tư vấn sản phẩm,contacting,low_priority,email
WEB-00779,0921450049,Khách hàng 0779,1790029380,CMP-2026-Q3,P-Q3-14,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Tư vấn sản phẩm,won,nurture,organic
WEB-02753,0971469304,Khách hàng 2753,1790078760,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Đà Nẵng,Mở mới,won,warm,referral
WEB-00781,0927658319,Khách hàng 0781,1790086140,CMP-2026-Q3,P-Q3-14,/lp/cmp-2026-q3,Vay mua nhà,Miền Nam,CN Cần Thơ,Hỗ trợ hồ sơ,new,hot,cpc
WEB-03546,0939340894,Khách hàng 3546,1790102340,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Tư vấn sản phẩm,won,low_priority,organic
WEB-05486,0928592080,Khách hàng 3804,1790109720,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Huế,Tư vấn sản phẩm,new,warm,email
WEB-03170,0967836451,Khách hàng 3170,1790245320,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Cầu Giấy,Hỗ trợ hồ sơ,unreachable,nurture,organic
WEB-00734,0904619727,Khách hàng 0734,1790251680,CMP-2026-Q3,P-Q3-13,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,new,nurture,email
WEB-02889,0987136946,Khách hàng 2889,1790265000,CMP-2026-Q3,,/lp/cmp-2026-q3,Vay mua nhà,Miền Bắc,CN Hà Nội - Cầu Giấy,Tư vấn sản phẩm,consulted,nurture,organic
WEB-03287,0965168927,Khách hàng 3287,1790265720,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Ba Đình,Tư vấn sản phẩm,submitted,hot,organic
WEB-03012,0993804530,Khách hàng 3012,1790267280,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Đà Nẵng,Mở mới,contacting,low_priority,organic
WEB-03123,0955044359,Khách hàng 3123,1790332680,CMP-2026-Q3,,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Hải Phòng,So sánh sản phẩm,new,nurture,organic
WEB-00742,0970255812,Khách hàng 0742,1790456640,CMP-2026-Q3,P-Q3-13,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Thủ Đức,Hỗ trợ hồ sơ,consulted,warm,referral
WEB-00760,0961622687,Khách hàng 0760,1790850840,CMP-2026-Q3,P-Q3-14,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Trung,CN Đà Nẵng,Hỏi ưu đãi,new,low_priority,email
WEB-00753,0980373678,Khách hàng 0753,1790931720,CMP-2026-Q3,P-Q3-14,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Nam,CN Bình Dương,Mở mới,unreachable,warm,referral
WEB-00765,0997950449,Khách hàng 0765,1791150720,CMP-2026-Q3,P-Q3-14,/lp/cmp-2026-q3,App số & Tiết kiệm online,Miền Bắc,CN Bắc Ninh,Mở mới,contacting,low_priority,cpc
WEB-05338,0992718730,Khách hàng 5338,1791195900,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,So sánh sản phẩm,unreachable,warm,cpc
WEB-04898,0976644529,Khách hàng 4898,1791210300,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,contacting,warm,referral
WEB-04644,0914719097,Khách hàng 4644,1791225240,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Tư vấn sản phẩm,won,nurture,cpc
WEB-05037,0992720735,Khách hàng 5037,1791393000,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Tư vấn sản phẩm,new,warm,organic
WEB-05059,0927405989,Khách hàng 5059,1791535320,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Mở mới,new,hot,organic
WEB-04994,0917881336,Khách hàng 4994,1791634980,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Mở mới,unreachable,nurture,cpc
WEB-04492,0966848509,Khách hàng 4492,1791636900,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,So sánh sản phẩm,new,warm,cpc
WEB-05307,0937467168,Khách hàng 5307,1791724080,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Tư vấn sản phẩm,unreachable,warm,cpc
WEB-04420,0997724680,Khách hàng 4420,1791752160,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Hỗ trợ hồ sơ,contacting,warm,cpc
WEB-00824,0998078007,Khách hàng 0824,1791800280,CMP-2026-Q4,P-Q4-02,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,contacting,nurture,organic
WEB-05434,0948371359,Khách hàng 5434,1791804060,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,submitted,hot,organic
WEB-00814,0998753083,Khách hàng 0814,1791818460,CMP-2026-Q4,P-Q4-02,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Mở mới,new,warm,referral
WEB-00804,0945159807,Khách hàng 0804,1791841560,CMP-2026-Q4,P-Q4-01,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,So sánh sản phẩm,contacting,nurture,cpc
WEB-04836,0989033862,Khách hàng 4836,1791880020,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,consulted,nurture,cpc
WEB-00791,0932782174,Khách hàng 0791,1791883560,CMP-2026-Q4,P-Q4-01,/lp/cmp-2026-q4,Vay mua nhà,Miền Trung,CN Đà Nẵng,Tư vấn sản phẩm,unreachable,warm,email
WEB-04043,0921909171,Khách hàng 4043,1791900780,CMP-2026-Q4,,/lp/cmp-2026-q4,Vay mua nhà,Miền Nam,CN TP.HCM - Thủ Đức,Hỗ trợ hồ sơ,won,warm,email
WEB-04656,0995435506,Khách hàng 4656,1791904440,CMP-2026-Q4,,/lp/cmp-2026-q4,App số & Tiết kiệm online,Miền Trung,CN Nha Trang,Mở mới,contacting,nurture,referral
WEB-04598,0991079476,Khách hàng 4598,1791905700,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,new,nurture,organic
WEB-05595,0949857717,Khách hàng 4030,1791938520,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Mở mới,contacting,warm,email
WEB-05123,0964312378,Khách hàng 5123,1791973920,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Hỏi ưu đãi,unreachable,warm,referral
WEB-04761,0927844055,Khách hàng 4761,1791982200,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Mở mới,contacting,warm,organic
WEB-04149,0907392557,Khách hàng 4149,1791983040,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,contacting,nurture,cpc
WEB-04505,0965696284,Khách hàng 4505,1792224420,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,new,nurture,email
WEB-00794,0995532983,Khách hàng 0794,1792227180,CMP-2026-Q4,P-Q4-01,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Mở mới,won,nurture,organic
WEB-04927,0960867049,Khách hàng 4927,1792240380,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,submitted,hot,referral
WEB-05439,0995386647,Khách hàng 5439,1792247760,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Hỏi ưu đãi,contacting,warm,referral
WEB-05377,0985932155,Khách hàng 5377,1792249980,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,consulted,warm,referral
